date,expensetype,supplier,transactionnumber,amount,file,negative,ccg,expensearea
30/11/2020,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,1904.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34659916,1960.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Learn Dsblty Hlth Chk
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,1980.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34659918,2014.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,2017.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,2024.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,2025.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,2050.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,2067.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,2078.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34659916,2079.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34513733,2097.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,2100.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Learn Dsblty Hlth Chk
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,2100.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Learn Dsblty Hlth Chk
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,2102.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Addtl Staff Paymts
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34659809,2112.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Addtl Staff Paymts
30/11/2020,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34659910,2154.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34659907,2217.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,2229.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34659881,2261.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34659918,2310.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,2316.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Soc Prescribing
30/11/2020,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34513733,2321.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34659831,2329.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,2354.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,2373.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,2380.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Learn Dsblty Hlth Chk
30/11/2020,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,2457.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Healthcentre Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,2731.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,34659838,2758.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,34659853,2760.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,2809.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,2956.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
30/11/2020,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,3041.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Other
30/11/2020,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,3083.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Other
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34513732,3092.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,3212.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,3260.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Clinical Director
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,3274.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,3286.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Healthcentre Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,34659838,3306.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,3340.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clin Pharmacist
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34513732,3391.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,3419.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCO Locum Adop/Pat/Mat
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,3493.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34659869,3507.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,3521.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Minor Surgery
30/11/2020,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,3579.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,ME-GMS GP Prior Year EEs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34659876,3625.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Cost Rent
30/11/2020,BALANCE SHEET,HMRC,34589831,3728.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Apprenticeship Levy Payable
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,3790.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34659809,3863.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,3978.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
30/11/2020,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34659918,4045.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
30/11/2020,LOCAL ENHANCED SERVICES,CITY WELLBEING PRACTICE,34679294,4115.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
30/11/2020,BALANCE SHEET,HMRC,34589831,4124.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Income tax <1Yr-Student Loans
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,34659805,4145.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,LOCAL ENHANCED SERVICES,TREDEGAR MEDICAL SURGERY,34659918,4184.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,4476.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,4581.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,ME - PMS GP Prior Year ERs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,34659919,4594.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34659907,4603.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
30/11/2020,LOCAL ENHANCED SERVICES,JUBILEE STREET PRACTICE,34659886,4631.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
30/11/2020,PROGRAMME PROJECTS,NHS NEL CSU,34744338,4650.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,External Consultancy Fees
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,4766.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,4841.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Soc Prescribing
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,4863.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,4876.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34659809,4900.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Learn Dsblty Hlth Chk
30/11/2020,LOCAL ENHANCED SERVICES,ALBION HEALTH CENTRE,34659815,4930.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,5000.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Service Charges
30/11/2020,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,5231.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,5259.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,5436.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,5485.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
30/11/2020,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,5533.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,ME - GMS GP Prior Year ERs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,5552.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,ME-PMS GP Prior Year EEs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,34659864,5617.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,5643.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34659881,5655.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,LOCAL ENHANCED SERVICES,MISSION PRACTICE,34659893,5674.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
30/11/2020,LOCAL ENHANCED SERVICES,DR N SELVAN,34659846,5837.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,5925.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,6014.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,6280.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,6313.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34659910,6391.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Notional Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,6410.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,6499.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,6548.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS DES Extended Hours Access
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,6598.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,34659919,6717.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCO Other
30/11/2020,LOCAL ENHANCED SERVICES,ST PAULS WAY MEDICAL CENTRE,34513737,6774.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES PCN support
30/11/2020,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,6892.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,7251.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,7395.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,7613.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,7741.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,7999.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,8068.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,ME - GMS GP Prior Year ERs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34659916,8072.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34566826,8190.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Cont Care-Mental Health (65+)
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34659831,8256.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,8333.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Service Charges
30/11/2020,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34659869,8375.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Notional Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,8488.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,8604.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,8750.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Healthcentre Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,34659864,9563.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,10074.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,ME-GMS GP Prior Year EEs
30/11/2020,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,10504.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Healthcentre Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,10546.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Other Baseline Adjustment
30/11/2020,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34559063,11694.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS QOF Aspiration
30/11/2020,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34477823,11745.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Building Contracts
30/11/2020,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,12546.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clin Pharmacist
30/11/2020,CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34566826,12554.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Cont Care-Physical Disab (65+)
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34659881,12687.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Actual Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,14454.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Healthcentre Rates
30/11/2020,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34659831,14458.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Notional Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,18556.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clin Pharmacist
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,19713.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Healthcentre Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,20850.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Actual Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34659876,29945.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
30/11/2020,PROGRAMME PROJECTS,BARTS HEALTH NHS TRUST,34497928,30739.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Contract & Agency-Agency Int Mgr
30/11/2020,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,34659897,31609.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
30/11/2020,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34659907,32129.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
30/11/2020,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,34485773,33985.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Hcare Srv Rec NHS Trust-Non Contract
30/11/2020,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,34744100,36000.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Hcare Srv Rec Fdtn Trust-Non Contract
30/11/2020,CHC AD FULL FUND PERS HLTH BUD,THREE SISTERS CARE LTD,34566927,36520.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Cont Care-Physical Disab (<65)
30/11/2020,MENTAL HEALTH SERVICES - OTHER,EAST LONDON NHS FOUNDATION TRUST,34744097,38000.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Hcare Srv Rec Fdtn Trust-Non Contract
30/11/2020,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,38931.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Actual Rent
30/11/2020,PROGRAMME PROJECTS,NHS NEL CSU,34744338,39420.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Miscellaneous Expenditure (L9)
30/11/2020,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,34739418,40465.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,Rent
30/11/2020,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34659910,41635.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
30/11/2020,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,34659853,41742.0,NETH 08 - November.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
