ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative,expsenearea
NHS Hounslow CCG,30-Sep-20,Computer Software/License,PRESCRIBING,FIRST DATABANK UK LTD,33912918,103509.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33868342,108971.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"NHS TRUST
ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION",33868348,109770.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,33825436,145657.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",33868326,151006.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION",33868349,170837.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Recharge : Received,RECHARGES,NHS BRENT CCG,33807161,190199.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,33868337,193168.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33868341,194297.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,"SERVICES
NHS 111",LONDON CENTRAL & WEST UNSCHEDULED CARE,33973184,230833.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,NHS 111,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",33973185,230833.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,33868327,242729.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HOUNSLOW CONSORTIUM LTD,33768373,510685.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,NHS 111,CARE UK (URGENT CARE) LTD,33768354,519511.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,NHS 111,"COLLABORATIVE
CARE UK (URGENT CARE) LTD",33973208,519511.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33868340,547825.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,33868339,1000958.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ASHFORD & ST PETERS HOSPITALS NHSFT,33868311,1148081.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
WEST LONDON NHS TRUST",33868350,2542660.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS,33868330,2859408.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
IMPERIAL COLLEGE HEALTHCARE NHS TRUST",33868333,3188720.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,33868318,11282743.0,NWHO 06 - September.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,Recharge : Received,MENTAL HEALTH SERVICES - OTHER,NHS EALING CCG,32124183,-112500.0,NWHO 01 - April.pdf.csv,-1,
NHS Hounslow CCG,30-Apr-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,31914112,-83348.0,NWHO 01 - April.pdf.csv,-1,
NHS Hounslow CCG,30-Apr-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,31897776,-35222.0,NWHO 01 - April.pdf.csv,-1,
NHS Hounslow CCG,30-Apr-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,31897779,-33401.0,NWHO 01 - April.pdf.csv,-1,
NHS Hounslow CCG,30-Apr-20,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,31867720,-1915.0,NWHO 01 - April.pdf.csv,-1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,31897732,27.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,31897776,35.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,31914096,53.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,56.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,31897749,62.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,31897750,64.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,31796776,86.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,31897745,103.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,31897789,107.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BRENTFORD FAMILY PRACTICE,31897793,134.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,31897757,192.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,31897769,202.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,FIRST CARE PRACTICE DR MAHMUD & PTRS,31897774,204.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,31897776,215.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,31897780,221.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,31914091,244.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,31897785,256.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR G VENKATESHAM,31914091,276.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,31914096,280.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,31897740,320.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,31897747,469.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,31914096,492.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P GARCHA,31897749,515.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,31914112,538.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MB PATEL,31897747,541.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,31897749,570.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WEST4 GPS,31897785,598.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BRENTFORD FAMILY PRACTICE,31897791,599.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRENTFORD FAMILY PRACTICE,31897793,618.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,31897750,652.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,31867720,656.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,31796770,670.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MH MUZAFER,31897740,691.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,31897745,693.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,31897747,777.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,31897791,783.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,31812272,806.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,31796774,811.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,31914091,898.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,31897769,921.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR S HEFFERNAN,31897755,951.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,31897753,973.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,31897755,976.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AM CROWE,31897735,1058.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,31914107,1073.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,1079.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,31897776,1124.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR F MORAN & PARTNERS,31897737,1163.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,31914101,1169.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,31897780,1178.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,31897740,1194.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,31897757,1261.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ST DAVIDS PRACTICE DR S R KUMAR,31897780,1261.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,31897732,1263.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,31796780,1268.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GREEN PRACTICE HOUNSLOW,31897774,1281.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,31897767,1376.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,31897789,1378.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH FELTHAM,31796778,1379.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SPECHT & PARTNERS,31897767,1428.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,1475.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C LYNCH,31897793,1505.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,31897761,1542.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,31796772,1546.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,1631.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,31914096,1631.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FIRST CARE PRACTICE DR MAHMUD & PTRS,31897774,1632.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FIRST CARE PRACTICE DR MAHMUD & PTRS,31897774,1648.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,1737.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,31897740,1820.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,31914112,1916.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FIRST CARE PRACTICE DR MAHMUD & PTRS,31897769,1957.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,31897749,2083.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,31897749,2104.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,31897749,2111.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HOUNSLOW MEDICAL CENTRE DR BC PATEL,31897779,2275.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,31796776,2277.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR DP TRIPATHI,31897737,2277.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,31897745,2308.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRENTFORD FAMILY PRACTICE,31897793,2326.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,31914112,2339.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,31897745,2466.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS DES Violent Patients,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,31796780,2557.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,31812272,2583.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,31897750,2681.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,31914101,2708.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,31897791,2711.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MA MEAGHER,31897745,2831.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,31897750,3225.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,31914101,3482.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,31897755,3499.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,31914091,3567.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,31796772,3643.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,31897769,3733.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,31914101,3752.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,3870.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,31914107,3887.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,31897732,3905.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,31897747,3912.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,31897755,4016.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,31914112,4056.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,31897765,4120.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,31897753,4134.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,31897791,4157.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,31812272,4157.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,31914091,4229.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,31897747,4270.0,NWHO 01 - April.pdf.csv,1,
NHS Hounslow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,31914101,4350.0,NWHO 01 - April.pdf.csv,1,
