entuty,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
,16-Aug-20,Administrative and Clerical Staff,Corporate Human Resources,MORGAN LAW PARTNERS LLP,KCH10-285264,26069.0,KICO 05 - August.csv,1
,11-Aug-20,Premises and Fixed Plant,ICT - Network,NG BAILEY IT SERVICES,CD970052526,59181.0,KICO 05 - August.csv,1
,20-Aug-20,Insurance,Insurance,NHS Resolution,SICX402411,4389297.0,KICO 05 - August.csv,1
,29-Jul-20,Consultancy,Facilities Estates / Maintenance,NIFES CONSULTING GROUP,696-544,30931.0,KICO 05 - August.csv,1
,29-Jul-20,Intangibles,Fixed Asset,NIFES CONSULTING GROUP,696-543,125986.0,KICO 05 - August.csv,1
,30-Jun-20,Legal fees,Legal fees,OC EXPERTS SERVICES LTD,2117/18,103455.0,KICO 05 - August.csv,1
,29-Jul-20,Sub Contracted Healthcare - NHS bodies,Pharmacy QMS (Oxleas NHS),OXLEAS NHS FOUNDATION TRUST,64281,523323.0,KICO 05 - August.csv,1
,01-Aug-20,Sub Contracted Healthcare - NHS bodies,QMS Oxleas Charge,OXLEAS NHS FOUNDATION TRUST,64367,60449.0,KICO 05 - August.csv,1
,27-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5160474,624313.0,KICO 05 - August.csv,1
,27-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5160475,44016.0,KICO 05 - August.csv,1
,20-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5155943,582486.0,KICO 05 - August.csv,1
,25-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5158334,41682.0,KICO 05 - August.csv,1
,19-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5154573,49894.0,KICO 05 - August.csv,1
,13-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5152005,584403.0,KICO 05 - August.csv,1
,11-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5149419,41648.0,KICO 05 - August.csv,1
,06-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5147893,565299.0,KICO 05 - August.csv,1
,04-Aug-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5145203,42183.0,KICO 05 - August.csv,1
,02-Jul-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LTD,5127419,108000.0,KICO 05 - August.csv,1
,19-Aug-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322150616,75921.0,KICO 05 - August.csv,1
,06-Aug-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322148956,74352.0,KICO 05 - August.csv,1
,24-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322147409,78397.0,KICO 05 - August.csv,1
,30-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322148032,74352.0,KICO 05 - August.csv,1
,17-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322146375,111528.0,KICO 05 - August.csv,1
,04-Aug-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322148584,74352.0,KICO 05 - August.csv,1
,22-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322147052,70851.0,KICO 05 - August.csv,1
,28-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322147636,74352.0,KICO 05 - August.csv,1
,13-Aug-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322150039,75215.0,KICO 05 - August.csv,1
,30-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322148029,29013.0,KICO 05 - August.csv,1
,30-Jul-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322148033,74352.0,KICO 05 - August.csv,1
,11-Aug-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322149511,56606.0,KICO 05 - August.csv,1
,29-Jun-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10467A,61278.0,KICO 05 - August.csv,1
,03-Aug-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10597,61278.0,KICO 05 - August.csv,1
,01-Jun-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10389A,61278.0,KICO 05 - August.csv,1
,20-Aug-20,Lease Charges,Lease Charges,SIEMENS FINANCIAL     A9348571 LG18013,A9348571 LG18013,50506.0,KICO 05 - August.csv,1
,11-Aug-20,Sub Contracted Healthcare - NHS bodies,Neuroradiology,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0131257,25983.0,KICO 05 - August.csv,1
,29-Jun-20,Assets Under Construction,Fixed Asset,SOUTHERN GAS NETWORKS PLC,1273993,33072.0,KICO 05 - August.csv,1
,04-Aug-20,Medical Staff,Corporate Human Resources,ST GEORGE'S HEALTHCARE NHS TRUST,6477140,96031.0,KICO 05 - August.csv,1
,04-Aug-20,Medical Staff,Corporate Human Resources,ST GEORGE'S HEALTHCARE NHS TRUST,6477139,103956.0,KICO 05 - August.csv,1
,31-Jul-20,Postage,Post Room,SWISS POST SOLUTIONS LTD,1800004687,94247.0,KICO 05 - August.csv,1
,31-Jul-20,Postage,Postage (P.R.U.),SWISS POST SOLUTIONS LTD,1800004688,25363.0,KICO 05 - August.csv,1
,31-Mar-20,Transport and Moveable Plant,Transport,SWISS POST SOLUTIONS LTD,1800001236,54342.0,KICO 05 - August.csv,1
,01-Jul-20,Employee Benefits - Cars,Employee Benefits - Cars,TUSKERDIRECT LIMITED,35218,87991.0,KICO 05 - August.csv,1
,17-Aug-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,VEOLIA ENERGY AND UTILITY SERVICE UK PCS,90249710,45578.0,KICO 05 - August.csv,1
,14-Aug-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91709187,-26300.0,KICO 05 - August.csv,-1
,14-Aug-20,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91709186,-58922.0,KICO 05 - August.csv,-1
,12-Aug-20,Assets Under Construction,Fixed Asset,VINCI CONSTRUCTION UK LIMITED,20080004,266320.0,KICO 05 - August.csv,1
,12-Aug-20,Assets Under Construction,Fixed Asset,VINCI CONSTRUCTION UK LIMITED,20080004,55483.0,KICO 05 - August.csv,1
,03-Aug-20,Premises and Fixed Plant,PRUH & South sites operational team,VISIONS EVENT SOLUTIONS LTD,5706,58148.0,KICO 05 - August.csv,1
,30-Jun-20,COVID - 19,COVID - 19,WORLDLINE IT SERVICES UK LTD RE PREMIER INN,3465161,44835.0,KICO 05 - August.csv,1
,20-Jul-20,Assets Under Construction,Fixed Asset,WSP UK LIMITED,64469713,33000.0,KICO 05 - August.csv,1
,14/09/2020,Stock,Pharmacy Stock,AAH PHARMACEUTICALS LIMITED,PURJUL20EX,222680.0,KICO 06 - September.csv,1
,07-Sep-20,Stock,Pharmacy Stock,ALEXION PHARMA UK,90945712,68040.0,KICO 06 - September.csv,1
,07-Sep-20,Stock,Pharmacy Stock,ALEXION PHARMA UK,90945710,124740.0,KICO 06 - September.csv,1
,31-Aug-20,External Contract staffing and Consultan,Radiology Department,ALLIANCE MEDICAL,AML-158993,30810.0,KICO 06 - September.csv,1
,31-May-20,External Contract staffing and Consultan,Radiology Department,ALLIANCE MEDICAL,AML-153375,33100.0,KICO 06 - September.csv,1
,30-Jun-20,External Contract staffing and Consultan,Radiology Department,ALLIANCE MEDICAL,AML-155042,43375.0,KICO 06 - September.csv,1
,12-Aug-20,External Contract staffing and Consultan,Radiology Medical,ALLIANCE MEDICAL,AML-157655,45369.0,KICO 06 - September.csv,1
,24-Jul-20,External Contract staffing and Consultan,Radiology Medical,ALLIANCE MEDICAL,AML-156413,48205.0,KICO 06 - September.csv,1
,31-Jul-20,External Contract staffing and Consultan,Radiology Department,ALLIANCE MEDICAL,AML-157049,53534.0,KICO 06 - September.csv,1
,31-Aug-20,External Contract staffing and Consultan,Radiology Department,ALLIANCE MEDICAL,AML-159036,62948.0,KICO 06 - September.csv,1
,30-Aug-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-30082020Fri,87909.0,KICO 06 - September.csv,1
,06-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-06092020Fri,100935.0,KICO 06 - September.csv,1
,20-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-20092020fri,110003.0,KICO 06 - September.csv,1
,01/09/2020,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,CHAPs,113031.0,KICO 06 - September.csv,1
,13-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-13092020fri,117466.0,KICO 06 - September.csv,1
,02/09/2020,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,CHAPs,126220.0,KICO 06 - September.csv,1
,20-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-20092020,151598.0,KICO 06 - September.csv,1
,06-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-06092020,155827.0,KICO 06 - September.csv,1
,27-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-27092020,156704.0,KICO 06 - September.csv,1
,30/09/2020,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH270920220 ADH ,156704.0,KICO 06 - September.csv,1
,13-Sep-20,Net Pay-247Time,Net Pay-247Time,ALLOCATE SOFTWARE LIMITED,KCH-13092020,165435.0,KICO 06 - September.csv,1
,07-Sep-20,Stock,Pharmacy Stock,ALLOGA UK LTD,SIN102981752,36000.0,KICO 06 - September.csv,1
,07-Aug-20,Stock,Pharmacy Stock,ALLOGA UK LTD,SIN102959776,36000.0,KICO 06 - September.csv,1
,27-Aug-20,Stock,Pharmacy Stock,ALLOGA UK LTD,SIN102974296,36000.0,KICO 06 - September.csv,1
,02-Sep-20,Stock,Pharmacy Stock,ALLOGA UK LTD,SIN102978237,40680.0,KICO 06 - September.csv,1
,26-Aug-20,Clinical Supplies and Services,Anthony Nolan Costs,ANTHONY NOLAN,626419,67888.0,KICO 06 - September.csv,1
,14-Aug-20,Assets Under Construction,Fixed Asset,ARTIC BUILDING SERVICES LTD,62460,27435.0,KICO 06 - September.csv,1
,31-Aug-20,Premises and Fixed Plant,Facilities Estates / Maintenance,ARTIC BUILDING SERVICES LTD,62621,35418.0,KICO 06 - September.csv,1
,25/09/2020,RENT,RENT,ASSURA HC LTD     SYDENHAM ,KIN001,36000.0,KICO 06 - September.csv,1
,31-Jul-20,Stock,Pharmacy Stock,BAYER PLC,824C293864,27373.0,KICO 06 - September.csv,1
,09-Sep-20,Stock,Pharmacy Stock,BAYER PLC,824C301147,27373.0,KICO 06 - September.csv,1
,31-Jul-20,Stock,Pharmacy Stock,BAYER PLC,824C293865,41060.0,KICO 06 - September.csv,1
,28-Aug-20,Stock,Pharmacy Stock,BAYER PLC,824C299387,45622.0,KICO 06 - September.csv,1
,21-Aug-20,Stock,Pharmacy Stock,BAYER PLC,824C298388,45622.0,KICO 06 - September.csv,1
,03-Sep-20,Assets Under Construction,Fixed Asset,BMJ ARCHITECTS,13521,37000.0,KICO 06 - September.csv,1
,09-Jul-20,Systems Subsriptions,Technical Finance & Financial Operations,BOTTOMLINE TECHNOLOGIES LIMITED,UKINV-195415,28912.0,KICO 06 - September.csv,1
,30-Jul-20,External Contract staffing and Consultan,Volunteers Project,BRITISH RED CROSS,650117081,34261.0,KICO 06 - September.csv,1
,21-Aug-20,Services Provided by non-NHS bodies,Dermatology Services PRUH,BROMLEY GP ALLIANCE LTD,BGPA0683,45000.0,KICO 06 - September.csv,1
,27-Aug-20,Premises and Fixed Plant,Waste Services,BYWATERS (LEYTON) LTD,P146302,56234.0,KICO 06 - September.csv,1
,10-Sep-20,Establishment Expenses,Corporate Human Resources,CAPITA BUSINESS SERVICE LTD,6004007557,32774.0,KICO 06 - September.csv,1
,10-Sep-20,Establishment Expenses,Corporate Human Resources,CAPITA BUSINESS SERVICE LTD,6004007552,230280.0,KICO 06 - September.csv,1
,26-Aug-20,Assets Under Construction,Fixed Asset,CAPITA PROPERTY & INFRASTRUCTURE LTD,6017128640,77023.0,KICO 06 - September.csv,1
,12-Aug-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000775,28290.0,KICO 06 - September.csv,1
,11-Sep-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000833,28855.0,KICO 06 - September.csv,1
,21-Feb-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000399/FTI100000187/FTI100000228,68400.0,KICO 06 - September.csv,1
,30-Jun-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60157881,44257.0,KICO 06 - September.csv,1
,07-Sep-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60166660,44257.0,KICO 06 - September.csv,1
,31-Jul-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60162730,44257.0,KICO 06 - September.csv,1
,30-Jun-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60157847,44257.0,KICO 06 - September.csv,1
,07-Sep-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60166661,52939.0,KICO 06 - September.csv,1
,31-Jul-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60162731,52939.0,KICO 06 - September.csv,1
,07-Sep-20,Premises and Fixed Plant,Beckenham LIFT,COMMUNITY HEALTH PARTNERSHIPS,60166662,71619.0,KICO 06 - September.csv,1
,08-Sep-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,CORONA ENERGY,15504173,154215.0,KICO 06 - September.csv,1
,02-Sep-20,Stock,Pharmacy Stock,CSL BEHRING UK LTD,994027397/994027176,105000.0,KICO 06 - September.csv,1
,28/09/2020,EQUIPMENT LEASE,EQUIPMENT LEASE,DE LAGE LANDEN LEA    ,98640052850,99999.0,KICO 06 - September.csv,1
,28/09/2020,EQUIPMENT LEASE,EQUIPMENT LEASE,DE LAGE LANDEN LEA     ,98640052850,33570.0,KICO 06 - September.csv,1
,02-Sep-20,ICT,Fixed Asset,DELL COMPUTERS LTD,7402642464/7402638788/7402642464/7402638788,64260.0,KICO 06 - September.csv,1
,30-Jul-20,Services Provided by non-NHS bodies,Thamesmead Dialysis Unit,DIAVERUM FACILITIES MANAGEMENT,350652,59923.0,KICO 06 - September.csv,1
,30-Jun-20,Services Provided by non-NHS bodies,Thamesmead Dialysis Unit,DIAVERUM UK LTD,154473,26464.0,KICO 06 - September.csv,1
,30-Jun-20,Services Provided by non-NHS bodies,Thamesmead Dialysis Unit,DIAVERUM UK LTD,154473,35507.0,KICO 06 - September.csv,1
,30-May-20,Services Provided by non-NHS bodies,Thamesmead Dialysis Unit,DIAVERUM UK LTD,154436,60518.0,KICO 06 - September.csv,1
,26-May-20,Administrative and Clerical Staff,Networked care operational team,EAST AND NORTH HERTFORDSHIRE NHS TRUST,4171086/4169806,44868.0,KICO 06 - September.csv,1
,02-Sep-20,Premises and Fixed Plant,Dental Energy & Utilities,EDF ENERGY,8299849,34292.0,KICO 06 - September.csv,1
,02-Sep-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,EDF ENERGY,8312297,73775.0,KICO 06 - September.csv,1
,02-Sep-20,Premises and Fixed Plant,PFI Service Payments,EDF ENERGY,8310045,74634.0,KICO 06 - September.csv,1
,31-Aug-20,Storage costs,Storage costs,EDM GROUP LIMITED,SI322213,35610.0,KICO 06 - September.csv,1
,07-Nov-16,Establishment Expenses,ICT - Telecoms and Switchboard,EE LTD,64680318CRA,37740.0,KICO 06 - September.csv,1
,03-Aug-20,Transport and Moveable Plant,Patient Transport,FALCK UK AMBULANCE SERVICES,25919,520101.0,KICO 06 - September.csv,1
,01-Sep-20,Transport and Moveable Plant,Patient Transport,FALCK UK AMBULANCE SERVICES,26007,624122.0,KICO 06 - September.csv,1
,23-Jul-20,COVID - 19,nCOV PRUH,G D SMY LTD,7024,42000.0,KICO 06 - September.csv,1
,02-Sep-20,Stock,Pharmacy Stock,GENZYME LIMITED,9103019329,84540.0,KICO 06 - September.csv,1
,18-Aug-20,Stock,Pharmacy Stock,GILEAD SCIENCES LTD,4410190189,35504.0,KICO 06 - September.csv,1
,11-Sep-20,Stock,Pharmacy Stock,GILEAD SCIENCES LTD,4410191408,35504.0,KICO 06 - September.csv,1
,31-Aug-20,Stock,Pharmacy Stock,GILEAD SCIENCES LTD,4410190804,35504.0,KICO 06 - September.csv,1
,15-Sep-20,Stock,Pharmacy Stock,GILEAD SCIENCES LTD,4410191667,224360.0,KICO 06 - September.csv,1
,28-Aug-20,Miscellaneous,Accounts Payable,GUYS & ST THOMAS' NHS TRUST,9015185,-38986.0,KICO 06 - September.csv,-1
,24-Aug-20,Administrative and Clerical Staff,Administrative and Clerical Staff B8C,GUYS & ST THOMAS' NHS TRUST,3292690,43539.0,KICO 06 - September.csv,1
,21-Apr-20,COVID - 19,ICT - Network,GUYS & ST THOMAS' NHS TRUST,3286839/3286840,44000.0,KICO 06 - September.csv,1
,18-Aug-20,Sub Contracted Healthcare - NHS bodies,Pharmacy,GUYS & ST THOMAS' NHS TRUST,3292349,50022.0,KICO 06 - September.csv,1
,24-Aug-20,Administrative and Clerical Staff,Administrative and Clerical Staff B8D,GUYS & ST THOMAS' NHS TRUST,3292692,60608.0,KICO 06 - September.csv,1
,18-Aug-20,Sub Contracted Healthcare - NHS bodies,Pharmacy,GUYS & ST THOMAS' NHS TRUST,3292349,61050.0,KICO 06 - September.csv,1
,19-Aug-20,Consultant,Planned care management care,GUYS & ST THOMAS' NHS TRUST,3292352,65550.0,KICO 06 - September.csv,1
,14-Feb-20,Consultancy,Consultancy,GUYS & ST THOMAS' NHS TRUST,3282501,69018.0,KICO 06 - September.csv,1
,14-Jan-16,Gross redundancy payments,Pathology JV Contract,GUYS & ST THOMAS' NHS TRUST,3183256,70619.0,KICO 06 - September.csv,1
,19-Jun-20,Services Provided by non-NHS bodies,NICU,GUYS & ST THOMAS' NHS TRUST,3289886,133175.0,KICO 06 - September.csv,1
,19-Jun-20,Sub Contracted Healthcare - NHS bodies,W&C & Core Servs Management,GUYS & ST THOMAS' NHS TRUST,3289977,138635.0,KICO 06 - September.csv,1
,29-Jun-20,Stock,Pharmacy Stock,HEALTHCARE AT HOME LIMITED,OP/9310733,-37800.0,KICO 06 - September.csv,-1
,15-Jul-20,Stock,Pharmacy Stock,HEALTHCARE AT HOME LIMITED,OP/9363510,28350.0,KICO 06 - September.csv,1
,01-Sep-20,Premises and Fixed Plant,PRUH & South sites operational team,HEALTHCARE COMMUNICATION UK LTD,INVHEA00000549,25410.0,KICO 06 - September.csv,1
,17/09/2020,PFI - Denmark Hill,PFI - Denmark Hill,HPC ,,247731.0,KICO 06 - September.csv,1
,17/09/2020,PFI - Denmark Hill,PFI - Denmark Hill,HPC ,,1238655.0,KICO 06 - September.csv,1
,24-Aug-20,Consultancy,ICT - Network,INSIGHT DIRECT (UK) LTD,4955182,38811.0,KICO 06 - September.csv,1
,20-Jul-20,ICT,Fixed Asset,INSIGHT DIRECT (UK) LTD,4912879,54931.0,KICO 06 - September.csv,1
,26-Aug-20,Clinical Supplies and Services,Diabetes,INSULET INTERNATIONAL LTD,70043501,31484.0,KICO 06 - September.csv,1
,24-Jun-20,Clinical Supplies and Services,Diabetes,INSULET INTERNATIONAL LTD,70031024,47545.0,KICO 06 - September.csv,1
,31-Aug-20,Storage costs,Patient Records DH,IRON MOUNTAIN,XB22845,48670.0,KICO 06 - September.csv,1
,31-Jul-20,Storage costs,Patient Records DH,IRON MOUNTAIN,WY81199,59423.0,KICO 06 - September.csv,1
,06-Aug-20,Assets Under Construction,Fixed Asset,J F JONES BUILDERS LTD,JJ/6586,-31416.0,KICO 06 - September.csv,-1
,08-Sep-20,Assets Under Construction,Fixed Asset,J F JONES BUILDERS LTD,JJ/6637,28274.0,KICO 06 - September.csv,1
,20-Aug-20,Stock,Pharmacy Stock,JANSSEN-CILAG LTD,930681180,37757.0,KICO 06 - September.csv,1
,15-Jul-20,Stock,Pharmacy Stock,JANSSEN-CILAG LTD,930671307,49420.0,KICO 06 - September.csv,1
,27-Aug-20,Stock,Pharmacy Stock,JAZZ PHARMACEUTICALS,90010707,39420.0,KICO 06 - September.csv,1
,02-Sep-20,Stock,Pharmacy Stock,JAZZ PHARMACEUTICALS,90010991,39420.0,KICO 06 - September.csv,1
,19-Aug-20,Assets Under Construction,Fixed Asset,JOHN GRAHAM CONSTRUCTION LIMITED,912773,269221.0,KICO 06 - September.csv,1
,31-Aug-20,Stock,Stock,KCH INTERVENTIONAL FAC MGT LTD,FCRD-000104,-1912819.0,KICO 06 - September.csv,-1
,31-Aug-20,Stock,Stock,KCH INTERVENTIONAL FAC MGT LTD,FCRD-000103,-95801.0,KICO 06 - September.csv,-1
,01-Sep-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000637,1447900.0,KICO 06 - September.csv,1
,01-Aug-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000621,1447900.0,KICO 06 - September.csv,1
,01-Aug-20,External Contract staffing and Consultan,KIFM Pharmacy Outpatient,KCH INTERVENTIONAL FAC MGT LTD,FINV-000619,1916000.0,KICO 06 - September.csv,1
,01-Sep-20,External Contract staffing and Consultan,KIFM Pharmacy Outpatient,KCH INTERVENTIONAL FAC MGT LTD,FINV-000640,1916000.0,KICO 06 - September.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000639,2150802.0,KICO 06 - September.csv,1
,01-Aug-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000623,2150802.0,KICO 06 - September.csv,1
,01-Jul-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000608,2150802.0,KICO 06 - September.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000638,3369938.0,KICO 06 - September.csv,1
,01-Aug-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000622,3369938.0,KICO 06 - September.csv,1
,01-Aug-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000620,3620429.0,KICO 06 - September.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,IFT,KCH INTERVENTIONAL FAC MGT LTD,FINV-000636,3620429.0,KICO 06 - September.csv,1
,25/09/2020,RENT,RENT,KINGS COLLEGE HOSP     BENGEWORTH ROAD,,58750.0,KICO 06 - September.csv,1
,21-Jul-20,Consultant,Consultant Recharge In,KINGS COLLEGE LONDON,SH50025006,26615.0,KICO 06 - September.csv,1
,30-Jul-20,Consultant,Consultant Recharge In,KINGS COLLEGE LONDON,RS50025404,28265.0,KICO 06 - September.csv,1
,01-Sep-20,Rents,Rents,KINGS COLLEGE LONDON,TS50026214,28749.0,KICO 06 - September.csv,1
,09-Sep-20,Consultancy,Consultancy,KINGS COLLEGE LONDON,SH50026357,39423.0,KICO 06 - September.csv,1
,30-Jul-20,Consultant,Consultant,KINGS COLLEGE LONDON,RS50025353,46997.0,KICO 06 - September.csv,1
,13-Jul-20,Consultant,Consultant Recharge In,KINGS COLLEGE LONDON,RS50024807/SH50023362,48191.0,KICO 06 - September.csv,1
,09-Jul-20,COVID - 19,COVID - 19,KINGS COLLEGE LONDON,TS50024761,60289.0,KICO 06 - September.csv,1
,31-Jul-20,Consultant,Consultant Recharge In,KINGS COLLEGE LONDON,RS50025627,140888.0,KICO 06 - September.csv,1
,09-Jul-20,COVID - 19,COVID - 19,KINGS COLLEGE LONDON,TS50024761,387534.0,KICO 06 - September.csv,1
,14-May-20,Sub Contracted Healthcare - NHS bodies,ACU Cross Account,KING'S FERTILITY LTD,KFL183,85000.0,KICO 06 - September.csv,1
,15-Sep-20,External Contract staffing and Consultan,Senior Finance Staff,KPMG CORPORATE FINANCE,5502142376,108000.0,KICO 06 - September.csv,1
,25-Feb-20,Professional and Technical,Pharmacy,LEWISHAM HOSPITAL NHS TRUST,8503917,40712.0,KICO 06 - September.csv,1
,01/09/2020,Business Rates,Business Rates, London Borough of Bromley , Standing Order ,136192.0,KICO 06 - September.csv,1
,01/09/2020,Business Rates,Business Rates, London Borough of Lambeth ,Standing Order,215460.0,KICO 06 - September.csv,1
,28-Apr-20,Legal Services,Trustwide Expenses,MACFARLANES LLP,451074,97298.0,KICO 06 - September.csv,1
,31-Aug-20,Premises and Fixed Plant,Radiology Department,MEDICA REPORTING LTD,15123,107705.0,KICO 06 - September.csv,1
,31-Jul-20,Premises and Fixed Plant,Radiology Department,MEDICA REPORTING LTD,15014,109970.0,KICO 06 - September.csv,1
,31-Aug-20,External Contract staffing and Consultan,Radiology Medical,MEDICA REPORTING LTD,15121,115370.0,KICO 06 - September.csv,1
,11/09/2020,PFI - Denmark Hill,PFI - Denmark Hill,Medirest,,110684.0,KICO 06 - September.csv,1
,17/09/2020,PFI - Denmark Hill,PFI - Denmark Hill,Medirest,,544509.0,KICO 06 - September.csv,1
,17/09/2020,PFI - Denmark Hill,PFI - Denmark Hill,Medirest,,2722546.0,KICO 06 - September.csv,1
,08-Sep-20,Premises and Fixed Plant,ICT - Network,NG BAILEY IT SERVICES,CD970053056,39365.0,KICO 06 - September.csv,1
,17-Aug-20,Clinical Supplies and Services,Blood Transfusion,NHS BLOOD AND TRANSPLANT,891026,90576.0,KICO 06 - September.csv,1
,15-Sep-20,Clinical Supplies and Services,Blood Transfusion,NHS BLOOD AND TRANSPLANT,891559,90576.0,KICO 06 - September.csv,1
