date,expensetype,expensearea,supplier,amount,file,negative
27/01/2021,NWLK Fluids Service Implementation,Radiology Department,Medica Reporting Ltd (Medica Group),60435.0,CHWE 10 - January.csv,1
27/01/2021,Nwl Pathology Pass Through Cos,Imperial Pathology (Central),North West London Pathology,1971402.0,CHWE 10 - January.csv,1
27/01/2021,Rates & Council Tax,West Middlesex site,London Borough Of Hounslow,90972.0,CHWE 10 - January.csv,1
27/01/2021,Rates & Council Tax,Dean St Facilities,Westminster City Council,26866.0,CHWE 10 - January.csv,1
27/01/2021,Rates & Council Tax,Chelsea Site,Royal Borough Of Kensington And Chelsea,223972.0,CHWE 10 - January.csv,1
27/01/2021,Recruitment Expenses,Director Of Nursing,Medox Paramedical Ltd T/ S  Drake Medox,47520.0,CHWE 10 - January.csv,1
27/01/2021,Sbs Service Charge,Employee Relations,Nhs Shared Business Services,36699.0,CHWE 10 - January.csv,1
27/01/2021,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,1512108.0,CHWE 10 - January.csv,1
27/01/2021,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,56045.0,CHWE 10 - January.csv,1
27/01/2021,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,34960.0,CHWE 10 - January.csv,1
27/01/2021,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,50492.0,CHWE 10 - January.csv,1
27/01/2021,Drugs,Chelsea Pharmacy,Boots Uk Ltd,1053017.0,CHWE 10 - January.csv,1
27/01/2021,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,31431.0,CHWE 10 - January.csv,1
27/01/2021,Drugs,West Middlesex Pharmacy,Celgene Ltd,26060.0,CHWE 10 - January.csv,1
27/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),76128.0,CHWE 10 - January.csv,1
27/01/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),157841.0,CHWE 10 - January.csv,1
27/01/2021,Water,Estate Management Department,Castle Water Ltd,30526.0,CHWE 10 - January.csv,1
27/01/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,57673.0,CHWE 10 - January.csv,1
27/01/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,40343.0,CHWE 10 - January.csv,1
27/01/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,40238.0,CHWE 10 - January.csv,1
27/01/2021,It Shared Service,Infrastructure Team,Sphere Systems Powering Healthcare Ltd,194659.0,CHWE 10 - January.csv,1
27/01/2021,Lab. Equipment - Routine Items,Respiratory - Management,Baywater Healthcare Uk Ltd,27896.0,CHWE 10 - January.csv,1
27/01/2021,Insurance Contributions,Trust-wide,Nhs Resolution C/O Nhs Litigation Authority,2906792.0,CHWE 10 - January.csv,1
27/01/2021,Service Charge - Variation Pfi,Pfi Unitary Payment,Bywest Ltd,321560.0,CHWE 10 - January.csv,1
27/01/2021,Soft Services,C-Virus - Preparatory Spend,Bywest Ltd,94450.0,CHWE 10 - January.csv,1
