ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative,exepensearea
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,WESTSEVEN GP,33585738,2377.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,OLDFIELD FAMILY PRACTICE,33585738,926.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,OLDFIELD FAMILY PRACTICE,33585744,34488.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,OLDFIELD FAMILY PRACTICE,33585744,617.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Actual Rent,OLDFIELD FAMILY PRACTICE,33585744,3463.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,OLDFIELD FAMILY PRACTICE,33585744,20.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,OLDFIELD FAMILY PRACTICE,33585744,3012.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Cont Care-Funded Nursing Care Allow,LONDON BOROUGH OF EALING,33585744,27904.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,ARGYLE SURGERY,33591097,1722.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,ARGYLE SURGERY,33598224,54816.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Other Addtl Staff Paymts,ARGYLE SURGERY,33598224,2591.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,ARGYLE SURGERY,33598224,1060.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Actual Rent,ARGYLE SURGERY,33598224,3442.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,ARGYLE SURGERY,33598224,184.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,ARGYLE SURGERY,33598224,4839.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,DR K CABOT,33598224,872.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,DR K CABOT,33598226,56952.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Other Addtl Staff Paymts,DR K CABOT,33598226,5752.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,DR K CABOT,33598226,1050.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Actual Rent,DR K CABOT,33598226,28125.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Rates,DR K CABOT,33598226,4411.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,DR K CABOT,33598226,39.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,DR K CABOT,33598226,4827.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,DR SS SHERGILL,33598226,934.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,DR SS SHERGILL,33598229,71079.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,DR SS SHERGILL,33598229,1343.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCO Other,DR SS SHERGILL,33598229,6716.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Notional Rent,DR SS SHERGILL,33598229,13567.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Rates,DR SS SHERGILL,33598229,7758.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,DR SS SHERGILL,33598229,73.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,DR SS SHERGILL,33598229,6817.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,ME - GMS GP Prior Year ERs,DR SS SHERGILL,33598229,4133.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,ME-GMS GP Prior Year AVCs,DR SS SHERGILL,33598229,934.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,ME-GMS GP Prior Year EEs,DR SS SHERGILL,33598229,3880.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,DRS A LEES R NAISH & S BASSI,33598229,41874.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Other Addtl Staff Paymts,DRS A LEES R NAISH & S BASSI,33598230,2409.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,DRS A LEES R NAISH & S BASSI,33598230,779.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Actual Rent,DRS A LEES R NAISH & S BASSI,33598230,10402.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Rates,DRS A LEES R NAISH & S BASSI,33598230,5054.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,DRS A LEES R NAISH & S BASSI,33598230,2616.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,CHC AD FULL FUND PERS HLTH BUD,Cont Care-Physical Disab (<65),CARE IN FINANCE LTD,33598230,29500.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Cont Care- Children,SHOOTING STAR CHASE,33601053,-39401.0,NWEA 05 - August.pdf.csv,-1,
NHS Ealing CCG,31-Aug-20,LEARNING DIFFICULTIES,Clinical&Medical-Independent Sector,PRECIOUS HOMES LTD,33602290,25675.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Cont Care-Funded Nursing Care Allow,BONDCARE,33605511,26064.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Cont Care-Funded Nursing Care Allow,BONDCARE,33605657,28192.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Cont Care-Funded Nursing Care Allow,GCH (ACTON) LTD,33605668,26792.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Clinical&Medical-Commercial Sector,HEALTH INTEGRATION PARTNERS LTD,33605761,39000.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,LEARNING DIFFICULTIES,Clinical&Medical-Independent Sector,DIMENSIONS (UK) LTD,33650190,27828.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR DS COWEN,33688459,28631.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,CROWN STREET SURGERY,33690724,33974.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,GORDON HOUSE SURGERY,33690725,48216.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,HILLCREST SURGERY LONDON,33690728,32102.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR AK SANDHU,33690729,28700.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR RC MOORE,33690733,27216.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR SS SHERGILL,33690734,32908.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR N CROWLEY,33690737,33627.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR BS & SK MANGAT,33690738,27751.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,MWH PRACTICE,33690752,37135.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,ARGYLE SURGERY,33690758,27104.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-PMS LES Primary Care Offer,GURU NANAK MEDICAL CENTRE,33690759,43506.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR DCM EVANS & PARTNERS,33690760,48325.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-PMS LES Primary Care Offer,DR MG PARMAR,33690761,30140.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR R SHAH,33690763,29142.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR JS SANGHERA,33690768,25984.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,EALING PARK HEALTH CENTRE,33690770,31253.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR RJ SALUJA,33690775,36054.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR E M ROBINSKA,33690776,33627.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,DR HM QADAN,33690778,25065.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,PRC DELEGATED CO-COMMISSIONING,C&M-GMS LES Primary Care Offer,GOODCARE PRACTICE,33690779,27045.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,GENERAL RESERVE - PROGRAMME,Clinical&Medical-Commercial Sector,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33690782,46557.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,31-Aug-20,URGENT CARE,Clinical&Medical-Commercial Sector,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33707969,357369.0,NWEA 05 - August.pdf.csv,1,
NHS Ealing CCG,30/11/2020,C&M-APMS Contract Value,,FEATHERSTONE ROAD HEALTH CENTRE,34516352,-70157.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Contract Value,,DR R SIVANESAN,34516364,-54442.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Contract Value,,BROADMEAD SURGERY,34516346,-45477.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Contract Value,,CUCKOO LANE HEALTH CARE LTD,34516362,-45413.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,,FRIMLEY HEALTH NHS FOUNDATION TRUST,34752776,-41795.0,NWEA 08 - November.pdf.csv,-1,GENERAL RESERVE - PROGRAMME
NHS Ealing CCG,30/11/2020,C&M-APMS Contract Value,,WATERSIDE MEDICAL CENTRE SOUTHALL,34516360,-37746.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Prior Year EEs,,DR S GUHA,34614602,-22149.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Prior Year AVCs,,DR S GUHA,34614602,-11192.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Pension ERs Adjustments,,DR PERINPANAYAGAM & PARTNERS,34614610,-10143.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS OOH Opt Outs,,FEATHERSTONE ROAD HEALTH CENTRE,34516352,-5684.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Pension EEs,,DR PERINPANAYAGAM & PARTNERS,34614610,-4690.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS OOH Opt Outs,,DR R SIVANESAN,34516364,-4501.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Pension EEs Adjustments,,DR PERINPANAYAGAM & PARTNERS,34614610,-4375.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS OOH Opt Outs,,CUCKOO LANE HEALTH CARE LTD,34516362,-4289.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,,WATERSIDE MEDICAL CENTRE SOUTHALL,34516360,-3843.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME - GMS GP Prior Year ERs,,DR PERINPANAYAGAM & PARTNERS,34614610,-3595.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,,WATERSIDE MEDICAL CENTRE SOUTHALL,34516360,-3571.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS OOH Opt Outs,,WATERSIDE MEDICAL CENTRE SOUTHALL,34516360,-3437.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS OOH Opt Outs,,BROADMEAD SURGERY,34516346,-3360.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Notional Rent,,DR PERINPANAYAGAM & PARTNERS,34614610,-3335.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Prior Year EEs,,DR PERINPANAYAGAM & PARTNERS,34614610,-3125.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,,BROADMEAD SURGERY,34516346,-2470.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,,BROADMEAD SURGERY,34516346,-2091.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,Statutory Mat Pay < 1 yr,,HMRC,34591591,-1808.0,NWEA 08 - November.pdf.csv,-1,BALANCE SHEET
NHS Ealing CCG,30/11/2020,ME-GMS GP Pension ERs Adjustments,,DR S GUHA,34614602,-949.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Pension EEs,,DR S GUHA,34614602,-613.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME - GMS TPS Added Years Adj EEs,,DR S GUHA,34614602,-594.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,,DR R SIVANESAN,34516364,-582.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,,FEATHERSTONE ROAD HEALTH CENTRE,34516352,-508.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,,DR R SIVANESAN,34516364,-505.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS GP Statutory Levy,,FEATHERSTONE ROAD HEALTH CENTRE,34516352,-470.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,,CUCKOO LANE HEALTH CARE LTD,34516362,-409.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS GP Statutory Levy,,DR PERINPANAYAGAM & PARTNERS,34614610,-371.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS GP Statutory Levy,,DR R SIVANESAN,34516364,-332.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,,FEATHERSTONE ROAD HEALTH CENTRE,34516352,-328.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS GP Statutory Levy,,CUCKOO LANE HEALTH CARE LTD,34516362,-326.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME - GMS TPS Added Years Adj EEs,,DR PERINPANAYAGAM & PARTNERS,34614610,-273.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS GP Statutory Levy,,DR S GUHA,34614602,-268.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,,CUCKOO LANE HEALTH CARE LTD,34516362,-264.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS GP Statutory Levy,,WATERSIDE MEDICAL CENTRE SOUTHALL,34516360,-258.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS GP Statutory Levy,,BROADMEAD SURGERY,34516346,-249.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Prem Clinical Waste,,BROADMEAD SURGERY,34516346,-62.0,NWEA 08 - November.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Clinical Waste,,JUBILEE GARDENS MEDICAL CENTRE,34614648,1.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,DR BP SINHA,34614556,11.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Prem Water Rates,,DR R SIVANESAN,34516365,32.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS Prem Water Rates,,BROADMEAD SURGERY,34516347,33.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Water Rates,,DR G SIVARAJAH,34614578,34.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Water Rates,,DR SS GORAYA,34614619,44.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Water Rates,,JUBILEE GARDENS MEDICAL CENTRE,34614648,50.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS Prem Water Rates,,GURU NANAK MEDICAL CENTRE,34516355,51.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Prem Clinical Waste,,DR R SIVANESAN,34516365,52.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,DR BS & SK MANGAT,34614558,57.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,DR VB BHATT,34614629,57.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Water Rates,,DR E M ROBINSKA,34614569,77.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,EALING PARK HEALTH CENTRE,34614633,78.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS Prem Clinical Waste,,BROADMEAD SURGERY,34516347,84.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-APMS DES Minor Surgery,,FEATHERSTONE ROAD HEALTH CENTRE,34516353,88.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-PMS DES Minor Surgery,,GREENFORD AVENUE FHP,34516357,88.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS DES Minor Surgery,,DR SS SHERGILL,34614621,88.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Clinical Waste,,COMMUNITY HEALTH PARTNERSHIPS LTD,34722991,88.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,CROWN STREET SURGERY,34614552,89.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,DR RJ SALUJA,34614607,92.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prem Water Rates,,EALING PARK HEALTH CENTRE,34614633,93.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,DR SS SHERGILL,34614621,94.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,GOODCARE PRACTICE,34614636,99.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,,WESTSEVEN GP,34614666,115.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
NHS Ealing CCG,30/11/2020,ME-GMS GP Pension EEs,,DR SS SHERGILL,34614621,118.0,NWEA 08 - November.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
