supplier,date,expensearea,expensetype,transactionnumber,amount,file,negative
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,19547.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,18525.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,6586.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,6943.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,36205.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,37564.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Day Surgery Unit,Bank A&C - Band 2,1454950,98878.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,36126.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,46707.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,5367.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,4511.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,6412.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,18126.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Agency Nurse - Band 6,1456217,31874.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,27716.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,28198.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,53482.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,14107.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,16281.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,9812.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,12332.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,37897.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,35402.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456198,101711.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,32446.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,26474.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,52065.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,29445.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,24793.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,7963.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,7348.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,37493.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,40077.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Day Surgery Unit,Bank A&C - Band 2,1456399,102219.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,3094.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,344.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,2185.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,9297.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,2431.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,102.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,11925.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,728.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,19/11/2020,Pod9 - Acute & Community Paeds,Bank A&C - Band 3,1454991,523.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,3706.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,1183.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,3215.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,10572.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,588.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,14043.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456200,1431.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,3123.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,1617.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,3416.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,11006.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,2168.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,9003.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,1778.0,CROY 08 - November.csv,1
Nhs Professionals Ltd,26/11/2020,Macmillan Information Centre,Bank Nurse - Band 7,1456401,686.0,CROY 08 - November.csv,1
Pentax Uk Limited,05/11/2020,Endoscopy Unit-Cbu1,Med & Surg Equipment - Maint,1452355,26619.0,CROY 08 - November.csv,1
Pentax Uk Limited,26/11/2020,Endoscopy Unit-Cbu1,Med & Surg Equipment - Maint,1456041,25503.0,CROY 08 - November.csv,1
Primary Care Partners Ltd,19/11/2020,Adult Ucc,At Medics,1453336,211442.0,CROY 08 - November.csv,1
Primary Care Partners Ltd,19/11/2020,Adult Ucc,At Medics,1453337,34047.0,CROY 08 - November.csv,1
Primary Care Partners Ltd,19/11/2020,Adult Ucc,At Medics,1453338,211442.0,CROY 08 - November.csv,1
Primary Care Partners Ltd,19/11/2020,Adult Ucc,At Medics,1453339,34047.0,CROY 08 - November.csv,1
Sectra Ltd,05/11/2020,Application Support,Computer - Maint & Licences,1451765,87360.0,CROY 08 - November.csv,1
Sectra Ltd,05/11/2020,Application Support,Computer - Maint & Licences,1451767,87360.0,CROY 08 - November.csv,1
Solutions Asset Finance Ltd,12/11/2020,Bed & Mattress Maint (Hil-Rom),Bed Hire,1453413,50916.0,CROY 08 - November.csv,1
Solutions Asset Finance Ltd,12/11/2020,Bed & Mattress Maint (Hil-Rom),Bed Hire,1453415,50916.0,CROY 08 - November.csv,1
Solutions Asset Finance Ltd,26/11/2020,Bed & Mattress Maint (Hil-Rom),Bed Hire,1454405,50916.0,CROY 08 - November.csv,1
Supply Chain Coordination Limited Capital 905,26/11/2020,Endoscopy Unit-Cbu1,Medical & Surgical Equip Gen,1455619,282510.0,CROY 08 - November.csv,1
Supply Chain Coordination Ltd Consumables 101,05/11/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1451186,128670.0,CROY 08 - November.csv,1
Supply Chain Coordination Ltd Consumables 101,12/11/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1452073,103999.0,CROY 08 - November.csv,1
Supply Chain Coordination Ltd Consumables 101,19/11/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1453843,120351.0,CROY 08 - November.csv,1
Synapps Solutions Limited,26/11/2020,Application Support,Computer - Maint & Licences,1456316,165840.0,CROY 08 - November.csv,1
T&B (Contractors) Limited,26/11/2020,Balance Sheet,Additions - Assets Under Const,1454406,46164.0,CROY 08 - November.csv,1
The London Women'S Clinic,12/11/2020,Ivf,Referral Tests,1453679,42950.0,CROY 08 - November.csv,1
Total Gas & Power,05/11/2020,Energy - Cuh,Gas,1451988,51067.0,CROY 08 - November.csv,1
3m United Kingdom Plc,29/12/2020,"It Hardware,Software&Licensing",Computer Software - Purchases,1460931,64200.0,CROY 09 - December.csv,1
Abbvie Ltd,10/12/2020,Pharmacy- Drugs Issues,Drugs,1458797,27643.0,CROY 09 - December.csv,1
Bencroft Holding Corporation,29/12/2020,Leander Road,Nhs Property Rental Charge,1458842,42480.0,CROY 09 - December.csv,1
Brake Bros (Foodservice) Ltd,10/12/2020,Catering-Patient Services E&F,Provisions (Food & Drink),1458630,27014.0,CROY 09 - December.csv,1
Cerner Ltd,29/12/2020,Application Support,Cerner Millenium Ann Support,1458133,209483.0,CROY 09 - December.csv,1
Communitas Clinics Ltd,17/12/2020,Ent - Medical,Contract External,1459429,51664.0,CROY 09 - December.csv,1
Edf Energy,03/12/2020,Energy - Cuh,Electricity,1457254,26846.0,CROY 09 - December.csv,1
Elis Uk Ltd,17/12/2020,Linen & Laundry Services,Contract - Laundry,1460034,62052.0,CROY 09 - December.csv,1
Elis Uk Ltd,29/12/2020,Linen & Laundry Services,Bedding & Linen,1433814,26972.0,CROY 09 - December.csv,1
Exponential-E Limited,17/12/2020,It System Support,Computer - Maint & Licences,1439281,29327.0,CROY 09 - December.csv,1
G4s Facilities Management (Uk) Ltd,29/12/2020,Domestic Contract,Contract - Domestic,1459782,589348.0,CROY 09 - December.csv,1
Galliford Try Hps Ltd,03/12/2020,Balance Sheet,Additions - Assets Under Const,1456763,4310820.0,CROY 09 - December.csv,1
Ge Medical Systems Ltd,03/12/2020,Balance Sheet,Additions - Furnit & Fittings,1456744,50959.0,CROY 09 - December.csv,1
Gray Dungate Poole Ltd,03/12/2020,Balance Sheet,Additions - Assets Under Const,1455561,52062.0,CROY 09 - December.csv,1
Hats Group Ltd,10/12/2020,Patient Transport,Patient Non Emerg. Transport,1459315,94128.0,CROY 09 - December.csv,1
Hats Group Ltd,17/12/2020,Patient Transport,Patient Non Emerg. Transport,1460471,95306.0,CROY 09 - December.csv,1
Icts Uk Ltd,17/12/2020,Security,Contract - Security Services,1458584,53087.0,CROY 09 - December.csv,1
Inhealth Ltd,29/12/2020,Mri'S & Other Scans,Mri Contract - In Health,1458171,181235.0,CROY 09 - December.csv,1
Inhealth Ltd,29/12/2020,Mri'S & Other Scans,Mri Contract - In Health,1458180,188912.0,CROY 09 - December.csv,1
Keystream Healthcare Resources Limited,03/12/2020,Swl Vaccine Programme,Professional Fees,1457351,100900.0,CROY 09 - December.csv,1
Keystream Healthcare Resources Limited,29/12/2020,It Management,Professional Fees,1461335,25480.0,CROY 09 - December.csv,1
Lloyds Pharmacy Ltd,17/12/2020,Pharmacy- Drugs Issues,Drugs,1459432,237226.0,CROY 09 - December.csv,1
Logan Construction (South-East ) Limited			,03/12/2020,Balance Sheet,Additions - Assets Under Const,1457245,148480.0,CROY 09 - December.csv,1
Maguire Brothers,10/12/2020,Balance Sheet,Additions - Furnit & Fittings,1458942,28515.0,CROY 09 - December.csv,1
Maguire Brothers,17/12/2020,Balance Sheet,Additions - Assets Under Const,1458874,81173.0,CROY 09 - December.csv,1
Medica Reporting Ltd (Medica Group),03/12/2020,Radiology - Medical,Fees For Medical Reports,1442449,35843.0,CROY 09 - December.csv,1
Medica Reporting Ltd (Medica Group),03/12/2020,Radiology - Medical,Fees For Medical Reports,1448468,44555.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,164292.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,40178.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,5484.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,3647.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,8557.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,12257.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1457100,31168.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,23984.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,26102.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,53273.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,29999.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,20497.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,9033.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,9095.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,43367.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,46390.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,03/12/2020,Day Surgery Unit,Bank A&C - Band 2,1457974,99349.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,40837.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,50167.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,4145.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,3239.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,16436.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,14799.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1458885,54334.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,34417.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,24959.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,53113.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,30099.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,15840.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,10632.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,12251.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,37398.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,45894.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Day Surgery Unit,Bank A&C - Band 2,1459147,114146.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,31894.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,42860.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,4889.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,2942.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,7534.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,15104.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1459889,44459.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,15769.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,28507.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,56519.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,26727.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,20198.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,9447.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,8379.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,41815.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,33552.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,17/12/2020,Day Surgery Unit,Bank A&C - Band 2,1460093,98014.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,38434.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,42661.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,4776.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,2497.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,3158.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,19155.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Agency Nurse - Band 6,1460994,43963.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,2335.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,34154.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,24727.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,42327.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,25698.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,21388.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,9048.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,8756.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,32761.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,42169.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Day Surgery Unit,Bank A&C - Band 2,1461476,97301.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,29/12/2020,Balance Sheet,Nhs Professionals - Payments,1461385,50000.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Macmillan Information Centre,Bank Nurse - Band 7,1459152,2912.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Macmillan Information Centre,Bank Nurse - Band 7,1459152,1878.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Macmillan Information Centre,Bank Nurse - Band 7,1459152,5167.0,CROY 09 - December.csv,1
Nhs Professionals Ltd,10/12/2020,Macmillan Information Centre,Bank Nurse - Band 7,1459152,8973.0,CROY 09 - December.csv,1
