Date,Expense,Expense area,Supplier,Transaction,amount
4/30/2020,"PCN support
C&M-GMS PCN DES",PRC DELEGATED CO-,PRIMROSE HILL SURGERY,32069118,"1,096.03"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",PRIMROSE HILL SURGERY,32069118,"9,604.17"
4/30/2020,"Actual Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",PRIMROSE HILL SURGERY,32069118,"3,573.59"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",QUEENS CRESCENT PRACTICE,32069122,"42,578.15"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",QUEENS CRESCENT PRACTICE,32069122,599.9
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,QUEENS CRESCENT PRACTICE,32069122,828.21
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",QUEENS CRESCENT PRACTICE,32069122,"2,999.88"
4/30/2020,"Doctors Ret Scheme
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",QUEENS CRESCENT PRACTICE,32069122,"2,153.58"
4/30/2020,"Actual Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",QUEENS CRESCENT PRACTICE,32069122,"4,202.04"
4/30/2020,"Aspiration
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",QUEENS CRESCENT PRACTICE,32069122,"1,988.31"
4/30/2020,"EEs Adjustments
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",QUEENS CRESCENT PRACTICE,32069122,"1,971.86"
4/30/2020,"ERs Adjustments
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",ST PHILIPS MEDICAL CENTRE,32069125,"78,413.76"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",ST PHILIPS MEDICAL CENTRE,32069125,"1,451.88"
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",ST PHILIPS MEDICAL CENTRE,32069125,629.7
4/30/2020,"Other
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",ST PHILIPS MEDICAL CENTRE,32069125,"9,438.98"
4/30/2020,"Actual Rent
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",ST PHILIPS MEDICAL CENTRE,32069125,"15,369.00"
4/30/2020,"Rates
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",ST PHILIPS MEDICAL CENTRE,32069125,"1,522.47"
4/30/2020,"Aspiration
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069126,"-2,744.28"
4/30/2020,"Clin Pharmacist
ME - GMS GP Prior","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069126,"-7,127.19"
4/30/2020,"Year ERs
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069126,"-4,438.95"
4/30/2020,"EEs
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069126,"-2,410.50"
4/30/2020,"EEs Adjustments
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069126,"-8,442.64"
4/30/2020,"ERs Adjustments
ME-GMS GP Prior","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069126,"-7,218.64"
4/30/2020,C&M-GMS Cost of,LOCAL ENHANCED SERVICES,SWISS COTTAGE SURGERY,32069127,"1,741.58"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,SWISS COTTAGE SURGERY,32069127,"93,449.60"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069127,"10,597.83"
4/30/2020,"Clin Pharmacist
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069127,"1,769.35"
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069127,"8,380.00"
4/30/2020,"Other
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069127,"15,833.33"
4/30/2020,"Actual Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069127,465.53
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",SWISS COTTAGE SURGERY,32069127,"7,099.31"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",RIDGMOUNT PRACTICE,32069132,817.5
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,RIDGMOUNT PRACTICE,32069132,"134,111.46"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,"2,486.38"
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,"8,317.40"
4/30/2020,"Locum 
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,"26,041.67"
4/30/2020,"Actual Rent
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,"8,157.17"
4/30/2020,"Rates
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,"2,566.25"
4/30/2020,"Water Rates
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,111.72
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",RIDGMOUNT PRACTICE,32069132,"2,582.09"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",ARCADIAN GARDENS,32069135,"2,288.66"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,ARCADIAN GARDENS,32069135,"37,529.77"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",ARCADIAN GARDENS,32069135,"6,664.91"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,ARCADIAN GARDENS,32069135,677.03
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",ARCADIAN GARDENS,32069135,"3,065.83"
4/30/2020,"Notional Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",ARCADIAN GARDENS,32069135,277.25
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",ARCADIAN GARDENS,32069135,"2,288.22"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",BOUNCES ROAD SURGERY,32069139,"40,750.34"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",BOUNCES ROAD SURGERY,32069139,770.94
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",BOUNCES ROAD SURGERY,32069139,"6,642.57"
4/30/2020,"Notional Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",BOUNCES ROAD SURGERY,32069139,"3,038.25"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",CARLTON HOUSE SURGERY,32069142,"1,249.07"
4/30/2020,"Drugs -Prescribing
C&M-GMS DES",PRC DELEGATED CO-,CARLTON HOUSE SURGERY,32069142,"19,219.75"
4/30/2020,"Extended Hours 
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",CARLTON HOUSE SURGERY,32069142,"84,072.70"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",CARLTON HOUSE SURGERY,32069142,"9,113.87"
4/30/2020,"Clinical Director
C&M-GMS PCN DES","COMMISSIONING
LOCAL ENHANCED SERVICES",CARLTON HOUSE SURGERY,32069142,"19,882.50"
4/30/2020,"PCN support
C&M-GMS PCN DES",PRC DELEGATED CO-,CARLTON HOUSE SURGERY,32069142,"1,621.81"
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",CARLTON HOUSE SURGERY,32069142,"14,779.74"
4/30/2020,"Locum 
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",CARLTON HOUSE SURGERY,32069142,"8,025.70"
4/30/2020,"Notional Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",CARLTON HOUSE SURGERY,32069142,233.82
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",CARLTON HOUSE SURGERY,32069142,"8,214.17"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",BRICK LANE SURGERY,32069144,960.58
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,BRICK LANE SURGERY,32069144,"29,731.87"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",BRICK LANE SURGERY,32069144,564.08
4/30/2020,"Participation
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",BRICK LANE SURGERY,32069144,155.18
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",BRICK LANE SURGERY,32069144,"2,794.92"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",CHARLTON HOUSE MEDICAL CENTRE,32069146,"54,910.40"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",CHARLTON HOUSE MEDICAL CENTRE,32069146,"6,541.48"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,CHARLTON HOUSE MEDICAL CENTRE,32069146,"1,052.16"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",CHARLTON HOUSE MEDICAL CENTRE,32069146,"4,033.33"
4/30/2020,"Actual Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",CHARLTON HOUSE MEDICAL CENTRE,32069146,"5,168.37"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",CHRISTCHURCH HALL SURGERY,32069147,"26,249.84"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",CHRISTCHURCH HALL SURGERY,32069147,485.94
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",CHRISTCHURCH HALL SURGERY,32069147,"4,033.33"
4/30/2020,"Notional Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",CHRISTCHURCH HALL SURGERY,32069147,"1,306.39"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",CONNAUGHT SURGERY,32069149,"33,121.48"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",CONNAUGHT SURGERY,32069149,644.76
4/30/2020,C&M-GMS Prem,PRC DELEGATED CO-,CONNAUGHT SURGERY,32069149,"2,150.00"
4/30/2020,"Actual Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",CONNAUGHT SURGERY,32069149,"3,568.47"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",COCKFOSTERS MEDICAL CENTRE,32069151,395.83
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,COCKFOSTERS MEDICAL CENTRE,32069151,"48,381.42"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",COCKFOSTERS MEDICAL CENTRE,32069151,933.1
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",COCKFOSTERS MEDICAL CENTRE,32069151,"3,004.45"
4/30/2020,"Notional Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",COCKFOSTERS MEDICAL CENTRE,32069151,60.01
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",COCKFOSTERS MEDICAL CENTRE,32069151,"4,182.23"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",CURZON AVENUE SURGERY,32069155,"37,887.77"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",CURZON AVENUE SURGERY,32069155,726.86
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",CURZON AVENUE SURGERY,32069155,"2,392.36"
4/30/2020,"Notional Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",CURZON AVENUE SURGERY,32069155,"3,514.30"
4/30/2020,"Aspiration
C&M-GMS DES","COMMISSIONING
PRC DELEGATED CO-",DR AKUNJEE,32069156,"4,477.36"
4/30/2020,"Extended Hours 
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",DR AKUNJEE,32069156,"108,611.90"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR AKUNJEE,32069156,"22,754.04"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DR AKUNJEE,32069156,"2,123.13"
4/30/2020,"Clinical Director
C&M-GMS PCN DES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR AKUNJEE,32069156,"4,631.75"
4/30/2020,"PCN support
C&M-GMS PCN DES",PRC DELEGATED CO-,DR AKUNJEE,32069156,"2,012.87"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DR AKUNJEE,32069156,"3,691.67"
4/30/2020,"Actual Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DR AKUNJEE,32069156,"5,897.14"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",DR DAS GUPTA,32069157,"17,096.97"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR DAS GUPTA,32069157,"3,953.97"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DR DAS GUPTA,32069157,314.98
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",DR DAS GUPTA,32069157,"1,423.00"
4/30/2020,"Other
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DR DAS GUPTA,32069157,"1,491.67"
4/30/2020,"Notional Rent
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DR DAS GUPTA,32069157,"6,458.76"
4/30/2020,"Rates
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DR DAS GUPTA,32069157,"1,487.98"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",DR FRIEDMANN,32069160,"30,826.82"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR FRIEDMANN,32069160,"6,801.44"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DR FRIEDMANN,32069160,596.35
4/30/2020,"Participation
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DR FRIEDMANN,32069160,"1,997.83"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",DR OBINECHE,32069163,"29,752.66"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR OBINECHE,32069163,"6,634.69"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DR OBINECHE,32069163,564.86
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DR OBINECHE,32069163,"1,791.67"
4/30/2020,"Actual Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DR OBINECHE,32069163,"2,309.68"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",DR QM RAHMAN,32069165,"61,289.79"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR QM RAHMAN,32069165,"12,731.05"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DR QM RAHMAN,32069165,"1,200.53"
4/30/2020,"Participation
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DR QM RAHMAN,32069165,"4,152.58"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",DR WOOLLACOTT,32069167,195.35
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,DR WOOLLACOTT,32069167,"40,057.37"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DR WOOLLACOTT,32069167,"9,603.73"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DR WOOLLACOTT,32069167,736.6
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DR WOOLLACOTT,32069167,"1,233.33"
4/30/2020,"Notional Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",DR WOOLLACOTT,32069167,18.62
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DR WOOLLACOTT,32069167,"2,730.71"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",GILLAN HOUSE SURGERY,32069175,"2,456.34"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,GILLAN HOUSE SURGERY,32069175,"73,313.24"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",GILLAN HOUSE SURGERY,32069175,"1,395.08"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",GILLAN HOUSE SURGERY,32069175,"3,909.02"
4/30/2020,"Notional Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",GILLAN HOUSE SURGERY,32069175,374.49
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",GILLAN HOUSE SURGERY,32069175,"8,023.01"
4/30/2020,"Aspiration
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",GILLAN HOUSE SURGERY,32069175,"1,220.34"
4/30/2020,C&M-GMS Cost of,LOCAL ENHANCED SERVICES,GREEN CEDARS GP SURGERY,32069178,539.67
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,GREEN CEDARS GP SURGERY,32069178,"42,482.50"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",GREEN CEDARS GP SURGERY,32069178,805.47
4/30/2020,"Participation
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",GREEN CEDARS GP SURGERY,32069178,124.14
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",GREEN CEDARS GP SURGERY,32069178,"3,052.65"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",HIGHLANDS PRACTICE,32069183,"1,235.21"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,HIGHLANDS PRACTICE,32069183,"76,684.43"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,"1,499.98"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,"14,160.35"
4/30/2020,"Notional Rent
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,"1,693.12"
4/30/2020,"Rates
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,235.87
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,"19,132.32"
4/30/2020,"Achievement
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,"5,630.61"
4/30/2020,"Aspiration
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",HIGHLANDS PRACTICE,32069183,"2,106.45"
4/30/2020,"EEs
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",KEATS SURGERY,32069186,"2,601.08"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,KEATS SURGERY,32069186,"38,523.97"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",KEATS SURGERY,32069186,749.15
4/30/2020,"Participation
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",KEATS SURGERY,32069186,227.59
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",KEATS SURGERY,32069186,"2,443.24"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",LATYMER ROAD SURGERY,32069189,"33,639.38"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",LATYMER ROAD SURGERY,32069189,647.4
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",LATYMER ROAD SURGERY,32069189,"4,225.00"
4/30/2020,"Notional Rent
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",LATYMER ROAD SURGERY,32069189,"3,389.90"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",MORECAMBE SURGERY,32069192,"1,250.04"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,MORECAMBE SURGERY,32069192,"37,203.55"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",MORECAMBE SURGERY,32069192,728.49
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",MORECAMBE SURGERY,32069192,"16,022.50"
4/30/2020,"Locum 
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",MORECAMBE SURGERY,32069192,"2,690.27"
4/30/2020,"Notional Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",MORECAMBE SURGERY,32069192,217.25
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",MORECAMBE SURGERY,32069192,"3,711.20"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",MORRIS HOUSE GROUP PRACTICE,32069193,"2,457.07"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,MORRIS HOUSE GROUP PRACTICE,32069193,"103,583.43"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",MORRIS HOUSE GROUP PRACTICE,32069193,"23,323.68"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,MORRIS HOUSE GROUP PRACTICE,32069193,"1,997.46"
4/30/2020,"Participation
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",MORRIS HOUSE GROUP PRACTICE,32069193,316.56
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",MORRIS HOUSE GROUP PRACTICE,32069193,"8,746.83"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",NORTH LONDON HEALTH CENTRE,32069197,"1,304.03"
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,NORTH LONDON HEALTH CENTRE,32069197,"60,581.37"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",NORTH LONDON HEALTH CENTRE,32069197,"1,158.87"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",NORTH LONDON HEALTH CENTRE,32069197,"4,915.63"
4/30/2020,"Notional Rent
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",NORTH LONDON HEALTH CENTRE,32069197,"1,673.73"
4/30/2020,"Rates
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",NORTH LONDON HEALTH CENTRE,32069197,202.76
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",NORTH LONDON HEALTH CENTRE,32069197,"4,956.03"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",PARK LODGE MEDICAL CENTRE,32069200,"36,631.62"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",PARK LODGE MEDICAL CENTRE,32069200,717.42
4/30/2020,"Participation
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",PARK LODGE MEDICAL CENTRE,32069200,"4,133.20"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",QUEENSWOOD MEDICAL PRACTICE,32069202,"5,657.13"
4/30/2020,"Drugs -Prescribing
C&M-GMS DES",PRC DELEGATED CO-,QUEENSWOOD MEDICAL PRACTICE,32069202,"4,302.15"
4/30/2020,"Extended Hours 
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",QUEENSWOOD MEDICAL PRACTICE,32069202,"163,573.38"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",QUEENSWOOD MEDICAL PRACTICE,32069202,"36,763.17"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,QUEENSWOOD MEDICAL PRACTICE,32069202,"2,040.05"
4/30/2020,"Clinical Director
C&M-GMS PCN DES","COMMISSIONING
LOCAL ENHANCED SERVICES",QUEENSWOOD MEDICAL PRACTICE,32069202,"4,450.50"
4/30/2020,"PCN support
C&M-GMS PCN DES",PRC DELEGATED CO-,QUEENSWOOD MEDICAL PRACTICE,32069202,"3,017.33"
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",QUEENSWOOD MEDICAL PRACTICE,32069202,"26,485.70"
4/30/2020,C&M-GMS Prof Fees,PRC DELEGATED CO-,QUEENSWOOD MEDICAL PRACTICE,32069202,957.94
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",QUEENSWOOD MEDICAL PRACTICE,32069202,"14,242.71"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",VALE PRACTICE,32069212,"1,280.75"
4/30/2020,"Drugs -Prescribing
C&M-GMS DES",PRC DELEGATED CO-,VALE PRACTICE,32069212,"3,714.42"
4/30/2020,"Extended Hours 
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,"69,620.14"
